1,0.003538457356393337,0.04083827078342438
2,0.0012520253621041775,0.03222666323184967
3,0.0010770731531083585,0.03119861401617527
4,0.0009505803417414427,0.026108225509524345
5,0.0008473590146750212,0.025302818939089776
6,0.0007739917542785406,0.021955379247665406
7,0.0007351629212498665,0.01848550546914339
8,0.000646824723109603,0.018628736287355424
9,0.0005934885917231441,0.017969070374965666
10,0.0005652973437681794,0.016475930884480475
11,0.0005481718126684427,0.015664215572178362
12,0.0005216396739706397,0.016987328976392747
13,0.0005318489670753479,0.014257899150252343
14,0.0004955159686505794,0.015820446386933328
15,0.00048525321297347544,0.01580366723239422
16,0.0004818529933691025,0.014692862667143345
17,0.00047629883885383606,0.014434404522180557
18,0.0004686802988871932,0.014244772642850876
19,0.00047596086654812096,0.015906403437256814
20,0.00046483720932155847,0.013541351705789566
21,0.000472369683906436,0.013633289486169814
22,0.0004613160789012909,0.014184108451008797
23,0.0004666799604892731,0.013114861398935317
24,0.0004728684490546584,0.013635320216417312
25,0.0004550256310030818,0.014359389916062355
26,0.0004515702184289694,0.013770229406654835
27,0.00045204249024391176,0.012986620739102363
28,0.0004407286373898387,0.01353525958955288
29,0.00045797058288007974,0.013092573955655098
30,0.00046037427987903357,0.012720405347645283
31,0.0004625496044754982,0.013429652899503708
32,0.00044866563752293587,0.014467190504074096
33,0.0004412935506552458,0.013652652576565743
34,0.00045105199608951805,0.012841750271618366
35,0.0004395063808187842,0.012733391337096691
36,0.0004562848042696714,0.014554653093218803
37,0.0004444265570491552,0.013872545920312404
38,0.00044147888384759427,0.012922086305916309
39,0.0004429181655868888,0.013143869191408157
40,0.000448164701461792,0.014288965612649918
41,0.00046094337571412323,0.012960427924990654
42,0.00045181972347199917,0.014470720142126083
43,0.0004554665209725499,0.013306372463703156
44,0.00043702620547264815,0.013809527456760406
45,0.0004329067254438996,0.013473657816648483
46,0.00043294760212302206,0.013483719117939472
47,0.0004429710637778044,0.013166140802204608
48,0.0004454578282311559,0.01364317823201418
49,0.00044166762847453356,0.013513361290097236
50,0.0004403338683769107,0.01347890917211771
